datetime_utc,x,y,z,vx,vy,vz
2020-01-01 04:03:00,749426.1674027552,-477548.75489222957,-6847532.411934909,-3801.9694359070086,-6573.373402705609,34.7966319034901
2020-01-01 04:04:00,520238.63577716955,-870610.7385060885,-6829209.193596492,-3849.4732020429738,-6522.378811800073,531.8263351977134
2020-01-01 04:05:00,290288.25848049275,-1257764.4403035275,-6782381.958590461,-3878.766115720125,-6448.011541258287,1023.8194738062587
2020-01-01 04:06:00,56638.44805918679,-1646160.3164013862,-6707366.976264191,-3890.5347928700066,-6341.509910511816,1513.1284004789195
2020-01-01 04:07:00,-177643.18961104398,-2020335.8355517522,-6602696.914055136,-3886.0648596914075,-6210.714730594402,1996.178059903331
2020-01-01 04:08:00,-409916.0474061209,-2389791.55141474,-6467284.032518858,-3863.529208220406,-6049.1039206575715,2468.7250436366467
2020-01-01 04:09:00,-639695.8706154919,-2746931.5054803924,-6304709.212822551,-3826.7516511047993,-5866.0586492534585,2934.0163285218896
2020-01-01 04:10:00,-868465.1200809283,-3091726.700126072,-6115814.967503186,-3770.5551316923566,-5655.081712762456,3383.306557326
2020-01-01 04:11:00,-1093785.0100530179,-3423792.6044718334,-5900503.466244012,-3702.183006627114,-5419.787326840181,3817.865584681005
2020-01-01 04:12:00,-1314004.727037018,-3741872.84447329,-5655648.981089092,-3615.5163989989464,-5159.89890561778,4235.893387440684
2020-01-01 04:13:00,-1527987.0135337748,-4042196.86221646,-5392166.1517244205,-3510.449005466114,-4879.212158184637,4637.860448701552
2020-01-01 04:14:00,-1733037.1432962047,-4326515.722186153,-5102696.3921787925,-3393.840601354644,-4577.414464231541,5016.359869420658
2020-01-01 04:15:00,-1932451.8452865218,-4592887.261555058,-4791444.425778743,-3260.4556870767706,-4255.670019273094,5377.910637966756
2020-01-01 04:16:00,-2126310.414964454,-4837874.556569954,-4456438.793917061,-3113.708593233068,-3910.768078854965,5714.753570827092
2020-01-01 04:17:00,-2308797.481472749,-5061499.492319375,-4103928.3967494885,-2954.3328766517816,-3554.589852777335,6023.387312414457
2020-01-01 04:18:00,-2477599.4630655083,-5262040.366911929,-3733207.2208894757,-2780.933198105247,-3179.1166850676077,6307.296660910459
2020-01-01 04:19:00,-2640496.4552690457,-5442890.148504958,-3345407.456667971,-2595.455881918017,-2794.2731654005784,6565.386666648221
2020-01-01 04:20:00,-2789887.748741414,-5597843.124121333,-2947164.0201379987,-2397.5263087828516,-2395.3866869644457,6794.806761615378
2020-01-01 04:21:00,-2930819.324955612,-5728822.313159994,-2533570.8158816886,-2191.909894932859,-1983.0531280068074,6992.6102923966455
2020-01-01 04:22:00,-3052775.0307661407,-5837007.923137317,-2109168.624021126,-1977.1015251305473,-1564.8978995812304,7161.232968447767
2020-01-01 04:23:00,-3167358.5971751865,-5918601.443646705,-1674566.9645848093,-1750.7144121427975,-1139.98918437006,7298.513082643079
2020-01-01 04:24:00,-3264679.9366446063,-5972802.667717933,-1234499.1128641425,-1517.4095659635357,-709.751700131947,7404.885380164589
2020-01-01 04:25:00,-3347495.9817937617,-6002595.930860248,-786976.0891552432,-1279.2672838738722,-275.9052989391364,7477.197317295186
2020-01-01 04:26:00,-3417216.592372081,-6005121.601777189,-335935.06636635336,-1032.3063058120176,159.5131675820415,7518.794251816889
2020-01-01 04:27:00,-3471265.5070965113,-5983293.289517026,116395.57849412467,-785.3719680584103,591.8512182261167,7524.476493204304
2020-01-01 04:28:00,-3510005.3111225464,-5935939.92852997,564128.7097033573,-533.1291277702251,1022.7769226798157,7501.8543750640265
2020-01-01 04:29:00,-3535759.8089701235,-5859128.303888265,1013987.9575937468,-277.69796039406106,1450.2303804706469,7444.675310099402
