datetime_utc,ground_station,ra_deg,dec_deg
2020-01-01 15:11:30,Antarctica,40.141401097969705,-28.026786968694456
2020-01-01 15:12:00,Antarctica,36.28991939283546,-32.3937109421522
2020-01-01 15:12:30,Antarctica,31.629078842721547,-37.145997080244406
2020-01-01 15:13:00,Antarctica,23.40504884082287,-42.58559732812959
2020-01-01 15:13:30,Antarctica,8.828965675733977,-46.80867402273755
2020-01-01 15:14:00,Antarctica,-12.078661104699629,-51.30977679496057
2020-01-01 15:14:30,Antarctica,-40.710561256929246,-49.804039745292215
2020-01-01 15:15:00,Antarctica,-65.88979090598463,-40.06617324773443
2020-01-01 15:15:30,Antarctica,-82.11818584636372,-29.624835172961927
2020-01-01 15:16:00,Antarctica,-92.84860058974243,-19.171680945947337
2020-01-01 15:16:30,Antarctica,-97.74496015258117,-11.453381231603595
2020-01-01 15:17:00,Antarctica,-102.59048903661869,-4.398007106742538
2020-01-01 15:17:30,Antarctica,-105.52244104821455,0.017568130152573545
2020-01-01 15:18:00,Antarctica,-108.30491207073996,3.1155722860832444
2020-01-01 15:18:30,Antarctica,-110.51482813292206,6.409552803683918
2020-01-01 15:19:00,Antarctica,-112.02793059577674,10.082130325367057
2020-01-01 15:19:30,Argentina,122.75132960189917,-49.74797110124247
2020-01-01 15:20:00,Argentina,127.6461939408477,-48.36959708190357
2020-01-01 15:20:30,Argentina,135.0826297581187,-47.2012517168499
2020-01-01 15:21:00,Argentina,141.55010494147885,-44.84639869145976
2020-01-01 15:21:30,Argentina,147.71130475659518,-42.11058920318643
2020-01-01 15:22:00,Argentina,154.36846345855173,-37.87659124194432
2020-01-01 15:22:30,Argentina,160.37213144068647,-33.59043969826106
2020-01-01 15:23:00,Argentina,164.69264869632835,-28.790974261999093
2020-01-01 15:23:30,Argentina,168.6579633338438,-23.18364807374372
2020-01-01 15:24:00,Argentina,173.06851406137767,-16.913649327206592
2020-01-01 15:24:30,Argentina,176.06892019320864,-11.225048008060622
2020-01-01 15:25:00,Argentina,179.8062550676502,-6.334662781711746
2020-01-01 15:25:30,Argentina,-177.6972737410997,-2.245105009885651
2020-01-01 15:26:00,Argentina,-174.34201757523024,3.464115688590946
2020-01-01 15:26:30,Argentina,-173.13556824925502,8.612814295829441
2020-01-01 15:27:00,Argentina,-171.44855061114365,12.353703984202829
2020-01-01 15:27:30,Argentina,-171.07798684846543,16.52675307298083
2020-01-01 15:56:00,Svalbard,-174.6904371973902,13.720243806500902
2020-01-01 15:56:30,Svalbard,-179.5015670688774,14.568882071834574
2020-01-01 15:57:00,Svalbard,176.60988096382854,15.799586013788826
2020-01-01 15:57:30,Svalbard,169.8872368241412,14.720746098795908
2020-01-01 15:58:00,Svalbard,166.51487533965013,16.782776127062327
2020-01-01 15:58:30,Svalbard,158.9231265612756,16.406036564272313
2020-01-01 15:59:00,Svalbard,152.94010354793878,16.619810429952143
2020-01-01 15:59:30,Svalbard,146.94397676765843,15.754575618239068
2020-01-01 16:00:00,Svalbard,141.83635611569918,15.084360541201141
2020-01-01 16:00:30,Svalbard,135.4223505161861,14.757644596312026
2020-01-01 16:01:00,Svalbard,130.54297491475901,12.804578608020726
2020-01-01 16:01:30,Svalbard,124.3813183240636,11.856280795582247
2020-01-01 16:02:00,Svalbard,119.69120764879402,9.121056855692581
2020-01-01 16:02:30,Svalbard,115.76708487948694,7.95270516582684
2020-01-01 16:03:00,Svalbard,111.49508166642913,5.88283691787615
2020-01-01 16:43:30,Antarctica,64.73716698197826,-16.59788177414211
2020-01-01 16:44:00,Antarctica,65.27726155491925,-18.738894863829596
2020-01-01 16:44:30,Antarctica,66.25245218440983,-20.712412212745914
2020-01-01 16:45:00,Antarctica,65.62476706607657,-22.094970125265963
2020-01-01 16:45:30,Antarctica,68.60123156327025,-26.17652138873065
2020-01-01 16:46:00,Antarctica,69.80016876688734,-29.120538673906943
2020-01-01 16:46:30,Antarctica,72.64954730262919,-33.88944139004528
2020-01-01 16:47:00,Antarctica,75.04430398757374,-39.32848306938217
2020-01-01 16:47:30,Antarctica,80.67323355488892,-46.01044457869482
2020-01-01 16:48:00,Antarctica,91.3285350545753,-56.75567941931728
2020-01-01 16:48:30,Antarctica,115.04854523872191,-63.971306894558154
2020-01-01 16:49:00,Antarctica,160.72592932808828,-67.57535978283529
2020-01-01 16:49:30,Antarctica,-163.12099085225796,-56.28516394686768
2020-01-01 16:50:00,Antarctica,-149.04225208977047,-39.16704558578877
2020-01-01 16:50:30,Antarctica,-142.00755635317967,-28.913095053893628
2020-01-01 16:51:00,Antarctica,-137.35494077815773,-20.367298202726346
2020-01-01 16:51:30,Antarctica,-134.10547305715158,-11.794118215975143
2020-01-01 16:52:00,Antarctica,-133.65761940015105,-7.508432325672408
2020-01-01 16:52:30,Antarctica,-133.3584028269161,-2.7200064523476297
2020-01-01 16:53:00,Antarctica,-130.25733263076765,1.3462543572699677
