datetime_utc,ground_station,range_rate
2020-01-01 17:33:00,Svalbard,-900.3555785605407
2020-01-01 17:33:30,Svalbard,-85.91334410908743
2020-01-01 17:34:00,Svalbard,732.3637086913141
2020-01-01 17:34:30,Svalbard,1521.8631490072985
2020-01-01 17:35:00,Svalbard,2255.2642600934223
2020-01-01 17:35:30,Svalbard,2914.4232767412186
2020-01-01 17:36:00,Svalbard,3491.130781657038
2020-01-01 17:36:30,Svalbard,3985.4039010562437
2020-01-01 17:37:00,Svalbard,4402.731312655433
2020-01-01 17:37:30,Svalbard,4751.446104071587
2020-01-01 17:38:00,Svalbard,5040.783383476913
2020-01-01 17:38:30,Svalbard,5279.689375605438
2020-01-01 18:16:00,Antarctica,-6528.900440128091
2020-01-01 18:16:30,Antarctica,-6384.834043013239
2020-01-01 18:17:00,Antarctica,-6187.054922944108
2020-01-01 18:17:30,Antarctica,-5914.1334669273465
2020-01-01 18:18:00,Antarctica,-5534.875734065924
2020-01-01 18:18:30,Antarctica,-5005.30144785089
2020-01-01 18:19:00,Antarctica,-4268.571148126668
2020-01-01 18:19:30,Antarctica,-3265.9238540136357
2020-01-01 18:20:00,Antarctica,-1971.1476211056563
2020-01-01 18:20:30,Antarctica,-445.91385520491355
2020-01-01 18:21:00,Antarctica,1138.3879196193952
2020-01-01 18:21:30,Antarctica,2576.4717405031456
2020-01-01 18:22:00,Antarctica,3742.551449771816
2020-01-01 18:22:30,Antarctica,4620.573044374936
2020-01-01 18:23:00,Antarctica,5257.320460138245
2020-01-01 18:23:30,Antarctica,5713.312551557707
2020-01-01 18:24:00,Antarctica,6040.148910295287
2020-01-01 18:24:30,Antarctica,6275.865081610864
2020-01-01 18:25:00,Antarctica,6446.9399289665635
2020-01-01 18:25:30,Antarctica,6571.475407464404
2020-01-01 18:26:00,Antarctica,6661.854297275236
2020-01-01 18:26:30,Antarctica,6726.630032640005
2020-01-01 18:27:00,Antarctica,6771.794131689657
2020-01-01 19:04:30,Svalbard,-5924.554062342633
2020-01-01 19:05:00,Svalbard,-5728.810210851501
2020-01-01 19:05:30,Svalbard,-5476.314200163955
2020-01-01 19:06:00,Svalbard,-5150.756871157715
2020-01-01 19:06:30,Svalbard,-4731.858632291154
2020-01-01 19:07:00,Svalbard,-4196.224497064779
2020-01-01 19:07:30,Svalbard,-3520.7285525891075
2020-01-01 19:08:00,Svalbard,-2690.1065287597653
2020-01-01 19:08:30,Svalbard,-1708.9672735424151
2020-01-01 19:09:00,Svalbard,-613.5465168223677
2020-01-01 19:09:30,Svalbard,527.3437074182978
2020-01-01 19:10:00,Svalbard,1629.853252974962
2020-01-01 19:10:30,Svalbard,2622.992658578839
2020-01-01 19:11:00,Svalbard,3467.594680626028
2020-01-01 19:11:30,Svalbard,4156.757018767137
2020-01-01 19:12:00,Svalbard,4704.541685885504
2020-01-01 19:12:30,Svalbard,5133.725207257616
2020-01-01 19:13:00,Svalbard,5467.81122589758
2020-01-01 19:13:30,Svalbard,5727.359072237814
2020-01-01 19:14:00,Svalbard,5928.978955804359
2020-01-01 19:14:30,Svalbard,6085.562099265797
2020-01-01 19:49:00,Antarctica,-6367.166686350754
2020-01-01 19:49:30,Antarctica,-6217.04044311546
2020-01-01 19:50:00,Antarctica,-6018.498880818786
2020-01-01 19:50:30,Antarctica,-5755.655519576005
2020-01-01 19:51:00,Antarctica,-5406.999730940418
2020-01-01 19:51:30,Antarctica,-4944.409256423864
2020-01-01 19:52:00,Antarctica,-4333.851886035018
2020-01-01 19:52:30,Antarctica,-3540.634997363868
2020-01-01 19:53:00,Antarctica,-2543.15480150888
2020-01-01 19:53:30,Antarctica,-1355.684963570041
2020-01-01 19:54:00,Antarctica,-47.834352244708676
2020-01-01 19:54:30,Antarctica,1264.3354257259625
2020-01-01 19:55:00,Antarctica,2462.903462299135
2020-01-01 19:55:30,Antarctica,3474.288418947116
2020-01-01 19:56:00,Antarctica,4280.838979241835
2020-01-01 19:56:30,Antarctica,4902.498605756917
2020-01-01 19:57:00,Antarctica,5373.638984796263
2020-01-01 19:57:30,Antarctica,5728.6054833798835
2020-01-01 19:58:00,Antarctica,5996.003295998216
2020-01-01 19:58:30,Antarctica,6197.792461056473
2020-01-01 19:59:00,Antarctica,6350.216988814616
2020-01-01 19:59:30,Antarctica,6465.120587756446
2020-01-01 20:00:00,Antarctica,6551.12033702999
2020-01-01 20:39:30,Svalbard,-6667.025962564309
2020-01-01 20:40:00,Svalbard,-6577.297499675638
2020-01-01 20:40:30,Svalbard,-6449.959929403076
2020-01-01 20:41:00,Svalbard,-6269.068725855383
2020-01-01 20:41:30,Svalbard,-6009.921217097413
2020-01-01 20:42:00,Svalbard,-5634.047419023955
2020-01-01 20:42:30,Svalbard,-5082.7615926739045
2020-01-01 20:43:00,Svalbard,-4273.496659998325
2020-01-01 20:43:30,Svalbard,-3114.825718682103
2020-01-01 20:44:00,Svalbard,-1571.1222207120168
2020-01-01 20:44:30,Svalbard,229.5969268823292
2020-01-01 20:45:00,Svalbard,1990.190201418599
2020-01-01 20:45:30,Svalbard,3443.1536337926727
2020-01-01 20:46:00,Svalbard,4509.10943094865
2020-01-01 20:46:30,Svalbard,5246.966080659822
2020-01-01 20:47:00,Svalbard,5749.405427436166
2020-01-01 20:47:30,Svalbard,6093.252028097883
2020-01-01 20:48:00,Svalbard,6331.55351015284
2020-01-01 20:48:30,Svalbard,6498.778987724441
2020-01-01 20:49:00,Svalbard,6617.054801752876
2020-01-01 20:49:30,Svalbard,6700.710181236832
2020-01-01 20:50:00,Svalbard,6759.19053121019
2020-01-01 20:50:30,Svalbard,6798.853724547766
2020-01-01 21:22:30,Antarctica,-6412.401931746596
2020-01-01 21:23:00,Antarctica,-6259.146668665549
2020-01-01 21:23:30,Antarctica,-6053.858690071299
2020-01-01 21:24:00,Antarctica,-5778.1800366934895
2020-01-01 21:24:30,Antarctica,-5406.71181125968
2020-01-01 21:25:00,Antarctica,-4905.622099037306
2020-01-01 21:25:30,Antarctica,-4233.64946665442
2020-01-01 21:26:00,Antarctica,-3349.8931081724586
2020-01-01 21:26:30,Antarctica,-2234.231207041137
2020-01-01 21:27:00,Antarctica,-919.0628504709673
2020-01-01 21:27:30,Antarctica,491.3379007108793
2020-01-01 21:28:00,Antarctica,1849.4758963803206
2020-01-01 21:28:30,Antarctica,3032.2515211337854
2020-01-01 21:29:00,Antarctica,3985.8291386945248
2020-01-01 21:29:30,Antarctica,4717.8874080558235
2020-01-01 21:30:00,Antarctica,5265.882191618739
2020-01-01 21:30:30,Antarctica,5672.285603132259
2020-01-01 21:31:00,Antarctica,5973.513265444238
2020-01-01 21:31:30,Antarctica,6197.447057317077
2020-01-01 21:32:00,Antarctica,6364.403932512052
2020-01-01 21:32:30,Antarctica,6488.910287958566
2020-01-01 21:33:00,Antarctica,6581.3196592676795
2020-01-01 21:33:30,Antarctica,6649.050000603305
2020-01-01 22:14:00,Svalbard,-7021.812991962557
2020-01-01 22:14:30,Svalbard,-6994.361324609245
2020-01-01 22:15:00,Svalbard,-6947.919524396764
2020-01-01 22:15:30,Svalbard,-6873.636572541569
2020-01-01 22:16:00,Svalbard,-6756.36631913276
2020-01-01 22:16:30,Svalbard,-6568.860704581462
2020-01-01 22:17:00,Svalbard,-6259.51394652972
2020-01-01 22:17:30,Svalbard,-5726.5519379483885
2020-01-01 22:18:00,Svalbard,-4771.398742274916
2020-01-01 22:18:30,Svalbard,-3076.453410276899
2020-01-01 22:19:00,Svalbard,-493.4789012422906
2020-01-01 22:19:30,Svalbard,2281.1585785416764
2020-01-01 22:20:00,Svalbard,4294.279022365117
2020-01-01 22:20:30,Svalbard,5464.554792100872
2020-01-01 22:21:00,Svalbard,6114.266589402081
2020-01-01 22:21:30,Svalbard,6486.151149623154
2020-01-01 22:22:00,Svalbard,6708.90542557858
2020-01-01 22:22:30,Svalbard,6847.415129526667
2020-01-01 22:23:00,Svalbard,6935.389303173502
2020-01-01 22:23:30,Svalbard,6991.234650167202
2020-01-01 22:24:00,Svalbard,7025.529029991818
2020-01-01 22:24:30,Svalbard,7044.643380357213
2020-01-01 22:25:00,Svalbard,7052.577876175857
2020-01-01 22:25:30,Svalbard,7051.9375466647125
2020-01-01 22:55:30,Antarctica,-6859.978113109939
2020-01-01 22:56:00,Antarctica,-6799.631539221062
2020-01-01 22:56:30,Antarctica,-6712.106274451387
2020-01-01 22:57:00,Antarctica,-6586.548790141747
2020-01-01 22:57:30,Antarctica,-6406.116038107413
2020-01-01 22:58:00,Antarctica,-6144.144327510185
2020-01-01 22:58:30,Antarctica,-5758.027997522273
2020-01-01 22:59:00,Antarctica,-5180.836248044976
2020-01-01 22:59:30,Antarctica,-4315.624195165248
2020-01-01 23:00:00,Antarctica,-3053.7488550330045
2020-01-01 23:00:30,Antarctica,-1360.9566388063988
2020-01-01 23:01:00,Antarctica,583.99181519385
2020-01-01 23:01:30,Antarctica,2414.86278990947
2020-01-01 23:02:00,Antarctica,3855.6934808445644
2020-01-01 23:02:30,Antarctica,4868.97594722668
2020-01-01 23:03:00,Antarctica,5548.804824847198
2020-01-01 23:03:30,Antarctica,6001.823459753066
2020-01-01 23:04:00,Antarctica,6307.036104741313
2020-01-01 23:04:30,Antarctica,6515.830032037564
2020-01-01 23:05:00,Antarctica,6660.4393812446015
2020-01-01 23:05:30,Antarctica,6761.111728042281
2020-01-01 23:06:00,Antarctica,6830.78123277251
2020-01-01 23:06:30,Antarctica,6877.899369774761
2020-01-01 23:48:00,Svalbard,-7023.435185014752
2020-01-01 23:48:30,Svalbard,-6996.12147462816
2020-01-01 23:49:00,Svalbard,-6950.497236605572
2020-01-01 23:49:30,Svalbard,-6878.627238679866
2020-01-01 23:50:00,Svalbard,-6767.35357870118
2020-01-01 23:50:30,Svalbard,-6593.888809813119
2020-01-01 23:51:00,Svalbard,-6316.982537451153
2020-01-01 23:51:30,Svalbard,-5859.242208526621
2020-01-01 23:52:00,Svalbard,-5075.528876279109
2020-01-01 23:52:30,Svalbard,-3724.97687231706
2020-01-01 23:53:00,Svalbard,-1587.8852117297997
2020-01-01 23:53:30,Svalbard,1055.5724152430741
2020-01-01 23:54:00,Svalbard,3348.665981443968
2020-01-01 23:54:30,Svalbard,4852.770225440592
2020-01-01 23:55:00,Svalbard,5732.508980998228
2020-01-01 23:55:30,Svalbard,6244.0460073001395
2020-01-01 23:56:00,Svalbard,6551.420383157949
2020-01-01 23:56:30,Svalbard,6743.030610324611
2020-01-01 23:57:00,Svalbard,6865.785522206817
2020-01-01 23:57:30,Svalbard,6945.374431238191
2020-01-01 23:58:00,Svalbard,6996.492536847892
2020-01-01 23:58:30,Svalbard,7027.923813331094
2020-01-01 23:59:00,Svalbard,7045.1365408299735
2020-01-01 23:59:30,Svalbard,7051.661111226663
2020-01-02 00:00:00,Svalbard,7049.851658644175
2020-01-02 00:20:30,Argentina,-6205.875876316921
2020-01-02 00:21:00,Argentina,-6018.077470259881
2020-01-02 00:21:30,Argentina,-5770.652028283367
2020-01-02 00:22:00,Argentina,-5444.366999804608
2020-01-02 00:22:30,Argentina,-5014.150497092431
2020-01-02 00:23:00,Argentina,-4449.419567161233
2020-01-02 00:23:30,Argentina,-3717.826644572633
2020-01-02 00:24:00,Argentina,-2795.666157535822
2020-01-02 00:24:30,Argentina,-1686.4521230891914
2020-01-02 00:25:00,Argentina,-440.3187107050803
2020-01-02 00:25:30,Argentina,845.347230543688
2020-01-02 00:26:00,Argentina,2057.4477162530106
2020-01-02 00:26:30,Argentina,3111.4878015128334
2020-01-02 00:27:00,Argentina,3973.3304684089862
2020-01-02 00:27:30,Argentina,4650.297141423773
2020-01-02 00:28:00,Argentina,5170.401862993256
2020-01-02 00:28:30,Argentina,5566.141649964269
2020-01-02 00:29:00,Argentina,5866.5286081155655
2020-01-02 00:29:30,Argentina,6094.731202170013
2020-01-02 00:30:00,Argentina,6268.304349030239
2020-01-02 00:30:30,Argentina,6400.241753901415
2020-01-02 00:31:00,Argentina,6500.087243234564
2020-01-02 00:31:30,Antarctica,-6868.859762087062
2020-01-02 00:32:00,Antarctica,-6727.803462561564
2020-01-02 00:32:30,Antarctica,-6497.964647270502
2020-01-02 00:33:00,Antarctica,-6107.6996284078705
2020-01-02 00:33:30,Antarctica,-5411.447725826643
2020-01-02 00:34:00,Antarctica,-4131.034456014128
2020-01-02 00:34:30,Antarctica,-1920.4264807521495
2020-01-02 00:35:00,Antarctica,1004.7537367800849
2020-01-02 00:35:30,Antarctica,3525.1212755759725
2020-01-02 00:36:00,Antarctica,5075.08109617986
2020-01-02 00:36:30,Antarctica,5921.351692685163
2020-01-02 00:37:00,Antarctica,6388.424902285424
2020-01-02 00:37:30,Antarctica,6658.648922838662
2020-01-02 00:38:00,Antarctica,6822.0740540324805
2020-01-02 00:38:30,Antarctica,6923.791671662042
2020-01-02 00:39:00,Antarctica,6987.541426246631
2020-01-02 00:39:30,Antarctica,7026.533123078498
2020-01-02 00:40:00,Antarctica,7048.506654986795
2020-01-02 00:40:30,Antarctica,7058.209446268178
2020-01-02 00:50:00,Australia,-5890.249907120606
2020-01-02 00:50:30,Australia,-5682.044874863815
2020-01-02 00:51:00,Australia,-5413.604260068079
2020-01-02 00:51:30,Australia,-5067.900067749157
2020-01-02 00:52:00,Australia,-4624.12449250626
2020-01-02 00:52:30,Australia,-4059.0011351761186
2020-01-02 00:53:00,Australia,-3350.928837845664
2020-01-02 00:53:30,Australia,-2488.4276211885517
2020-01-02 00:54:00,Australia,-1482.279538214606
2020-01-02 00:54:30,Australia,-375.46968113928665
2020-01-02 00:55:00,Australia,759.5603260860912
2020-01-02 00:55:30,Australia,1841.1441501747481
2020-01-02 00:56:00,Australia,2804.9710462037165
2020-01-02 00:56:30,Australia,3619.012678026662
2020-01-02 00:57:00,Australia,4281.0359814313915
2020-01-02 00:57:30,Australia,4806.923257724173
2020-01-02 00:58:00,Australia,5219.419740850144
2020-01-02 00:58:30,Australia,5541.197576525001
2020-01-02 00:59:00,Australia,5791.821343159701
2020-01-02 00:59:30,Australia,5987.018672857793
